Date,embedding,engle_granger,johansen
2015-03-26,0.0,0.0,0.0
2015-03-27,0.0,0.0,0.0
2015-03-30,0.0,0.0,0.0
2015-03-31,0.0028234960908616437,0.0015072486361277226,0.0015072486361277226
2015-04-01,0.0012490349115453104,0.0008576910996185516,0.0008576910996185516
2015-04-02,0.0008896762625766108,-0.0009793676227809022,-0.0009793676227809022
2015-04-06,-0.0001363728298801825,0.002837618880206372,0.002837618880206372
2015-04-07,3.033644353487297e-05,0.0002492290165349798,0.0002492290165349798
2015-04-08,0.0011856148558244905,-0.0009806810507697384,-0.0009806810507697384
2015-04-09,-0.0008071990366298132,-0.00015973392877544068,-0.00015973392877544068
2015-04-10,0.0011233363600439915,0.00019901205712646863,0.00019901205712646863
2015-04-13,-0.0005800018455566769,-0.00021505635263274758,-0.00021505635263274758
2015-04-14,-0.004166754953123963,-0.0007241507364178279,-0.0007241507364178279
2015-04-15,0.0038033583387795944,0.0036326889225779977,0.0036326889225779977
2015-04-16,-0.0008030090806452117,-0.003884767585345128,-0.003884767585345128
2015-04-17,0.0010905348787872081,0.0010958071739301078,0.0010958071739301078
2015-04-20,0.00012541041772167193,0.00044336040699007875,0.00044336040699007875
2015-04-21,-0.001956720750374208,-0.0007310899397888315,-0.0007310899397888315
2015-04-22,0.005379043838372066,0.0017450182588093055,0.0017450182588093055
2015-04-23,0.00030241441897858044,0.0005742918672153152,0.0005742918672153152
2015-04-24,-0.011499383133824448,-0.031254672053978624,-0.031254672053978624
2015-04-27,0.0009814971658723137,-0.004329578064920181,-0.0027946611035653103
2015-04-28,0.0020533491483106015,-0.010014219911765565,-0.017892064656398844
2015-04-29,0.005105113529894534,-0.0030237772188204783,-0.006034127542722123
2015-04-30,0.003740358458101023,0.009185888846197653,0.0021672310066585656
2015-05-01,0.0012678654015444214,0.005174538816392527,0.013056381295000707
2015-05-04,0.0033690606380570197,0.009062878860808688,0.011340806915346146
2015-05-05,-0.0007068439429386731,0.0024265689894440445,-0.00012555830187884753
2015-05-06,0.00351755985096307,0.0185467247791846,0.022226059720641587
2015-05-07,-0.003584122245144328,-0.0044293867033487365,-0.004424678687114869
2015-05-08,-0.002884781360668254,-0.01788649993421757,-0.017401071796197376
2015-05-11,0.0002637507717754728,0.001819259748262192,0.0030796680555644886
2015-05-12,0.001007802039676331,0.0013474740317532484,-0.00020023273993353686
2015-05-13,0.00028761214147415837,-0.00018673046812643922,-0.0016160913962008695
2015-05-14,0.0004840296140423472,-0.007295836406909095,-0.010075994818448975
2015-05-15,0.002996489061300589,0.008545981401042646,0.010798689755881741
2015-05-18,0.001888094536378737,0.0038982642410986925,0.009766320341286694
2015-05-19,-0.0032577781760600557,0.0014869691949177533,0.003063121581600925
2015-05-20,0.0015156184380594405,-0.0012746159944647673,-0.0008281644023248269
2015-05-21,-0.0019956969462506025,-0.0011570164786544601,0.0023314249968285792
2015-05-22,0.0016657373208889604,0.004581738228600374,0.0073887733163011
2015-05-26,-0.002333652191496516,4.1369248306999395e-05,-0.00306070047218161
2015-05-27,-0.0015385289313017748,-0.00824313754458359,-0.004862924850529526
2015-05-28,0.0018949139016729345,0.005365470042489051,0.005322660149313774
2015-05-29,0.0009752783661099218,0.0054674663435837715,0.008595731208656098
2015-06-01,-0.0018588323401456553,-0.004855647268947971,-0.0072246560356704626
2015-06-02,-0.0034109720301791603,0.0007732468832423289,-0.0012119834975050092
2015-06-03,-0.0018108841812484733,-0.0026874303414866074,-0.0014469866091453287
2015-06-04,-0.0013561484731276275,0.003811822290963307,0.0026050342876814737
2015-06-05,-0.010591864854570254,-0.0006857041924518192,-0.0010657922848714362
2015-06-08,0.0025543985370273248,0.0032103871887182557,0.0009648883139088072
2015-06-09,-0.004297521377294111,0.0011648738351639266,0.0008871992863826228
2015-06-10,-0.002191720174378342,-0.010922658020497722,-0.010333250284998851
2015-06-11,0.0020607650316714745,0.0007805267822705075,0.0042006325858595095
2015-06-12,-0.005161757807970557,0.00010021293781206086,-0.0016271316321180064
2015-06-15,0.006238305295867053,0.004152375251210838,0.006883139961707774
2015-06-16,0.004745565820238373,0.0019598179565052387,0.0007128423227325875
2015-06-17,0.001964295210884848,0.002129787209012157,0.0022551976521662186
2015-06-18,-6.387093131039467e-05,-0.005806550164096635,-0.004852602458676159
2015-06-19,0.0020277414679485293,0.004298365878826327,0.004042847244157544
2015-06-22,-0.004171368491585825,0.0005932227423747661,0.0009940836087212412
2015-06-23,-0.0035561777423693043,-0.003365722943914784,-0.0009852625147712124
2015-06-24,0.0024238810256674514,0.0014635311719310095,0.002475975620334059
2015-06-25,0.004158716082686686,-0.0022093474341778885,-0.0007666813822246654
2015-06-26,-0.004513684526163297,0.003143796284028122,-0.0005572492896641301
2015-06-29,0.003799687155052889,0.0013204016651335525,0.0008457102857042043
2015-06-30,-0.0016094040953677391,-0.0028173538112535425,-0.0010755831299572804
2015-07-01,-0.003532045121325278,-0.0005662284142347706,-0.0008893159221279978
2015-07-02,0.006545852733162128,-0.0003159248315498187,0.0012706066129264282
2015-07-06,-0.0026568850045841754,0.0003932950511615907,-0.000365139283352911
2015-07-07,0.0028476911741224576,0.002321226439654578,-0.0006220003911986072
2015-07-08,5.867775875383341e-05,0.00045103252248125393,0.00026964507493746346
2015-07-09,-0.01065768670795605,-0.003987415018718276,-0.003023656723497492
2015-07-10,-0.0010077776602984922,-0.0008537735902461208,-0.0012699139235175406
2015-07-13,0.0030338820094914397,-0.003306609759547574,-0.0007994325756134568
2015-07-14,-0.006853485654588443,-0.0034256639322141624,-0.002464140600582021
2015-07-15,0.0009991981798378458,0.0014738464245736438,0.0010756920337748666
2015-07-16,0.004161692652960447,-0.004348684845364459,-0.0021301392166953813
2015-07-17,-0.0013337410122630567,-0.00421990868101596,-0.00353041676379946
2015-07-20,9.709936229420623e-05,-0.004504959427053978,-0.0047963681725206484
2015-07-21,-0.004469289409467769,-0.0009554087456701277,-0.0043006166700397365
2015-07-22,-0.009810778158068278,0.004787592892134485,0.008145994760979814
2015-07-23,0.0017741564296111733,0.001821884738493884,0.0016890464312064534
2015-07-24,-0.012315806770335235,-0.023441235925727645,-0.010726042531866441
2015-07-27,0.005664123462109061,-0.0030349396372012618,0.001990748814008092
2015-07-28,0.011161748624524593,0.008375919422886157,0.005383204229385407
2015-07-29,-0.006597756351623118,-0.0014042645810794507,-0.002692575900359695
2015-07-30,-0.004424993172358116,-0.004698047269669203,-0.006241179070639857
2015-07-31,0.002973690410486418,-0.00536918792518748,0.0007383775806657055
2015-08-03,-0.004064456810881434,-0.0036839447540166883,-0.0009746633158353224
2015-08-04,-0.005517940599009952,-0.0051216930710142996,-0.00925831276683089
2015-08-05,-0.0005524830218063715,-3.669051194220563e-05,0.002962452091642509
2015-08-06,0.0009759066213446022,0.006382542422902759,0.007041471520804676
2015-08-07,-6.915889591391222e-05,0.011588542609642394,0.010811379952046795
2015-08-10,0.008500915435812639,0.008420111025547461,0.007798975032521682
2015-08-11,-0.011183090096092885,-0.0026399600041950968,-0.002218145386553849
2015-08-12,0.01232732805760881,0.0030422665445863917,0.0014119949993670166
2015-08-13,-0.006300000631007585,-0.004035199366433984,-0.0013315956690271636
2015-08-14,0.0006023415843470437,-0.0005319478349329554,-0.00040207114735724137
2015-08-17,-0.002341104452738674,-0.0062153287197517,-0.002783642997828939
2015-08-18,-0.007315730657816477,-0.0047295325995722285,-0.005498145555591938
2015-08-19,-0.0019705059441960326,-0.0024332832864714772,-0.0004965811381174134
2015-08-20,0.0020979588195862097,0.0025784090149239105,-0.00015788831454135454
2015-08-21,-0.006735164223605317,0.0032242714107276194,0.009197675125754413
2015-08-24,0.01635671467218418,0.005347418482332,0.00592264383895178
2015-08-25,-0.00042343214646270997,-0.0036099075279545367,0.0014047965241964944
2015-08-26,0.005732095560048567,0.000526529003618581,0.003510855305896121
2015-08-27,-0.002327278386792919,0.005234140827388445,0.0012757497113665473
2015-08-28,0.00564297001354992,0.0023932198268791782,0.0011871766459488286
2015-08-31,0.0036647431905504125,0.0017530061850171586,0.0005401199752922192
2015-09-01,-0.0033553741872334396,-0.003878245760888166,-0.0026392290065759827
2015-09-02,0.009291877521380077,0.00173937299453224,0.0031545847382095315
2015-09-03,-0.0005355931504379075,0.0007171045189454217,-2.9238595081859664e-05
2015-09-04,0.0003446284540292166,-0.0009119674176365055,0.0005652253486553404
2015-09-08,0.002045280089101964,-0.0002443422236563242,0.0033017963290535635
2015-09-09,-0.0020399460618038766,-0.004642296859254047,-0.0017697093378175044
2015-09-10,-0.0019928163963831014,0.00013187177207086843,0.0009019959896803375
2015-09-11,-0.0006797522001290357,-0.0008698724126434243,0.00033698875380081537
2015-09-14,0.003117807136964479,0.004567846305212497,0.0021386064973050955
2015-09-15,-0.0006656533753377047,-0.0006861762522495596,-0.0012098576799155047
2015-09-16,-0.002980095531617222,0.0019811279155240503,-0.0007970669933169639
2015-09-17,-0.011541161073144646,-0.002477744751869293,-0.0021108292714108524
2015-09-18,-0.005012698483042488,-0.004081521366325979,-0.002018558575977125
2015-09-21,-0.00108126466384888,-0.003651579729544041,-0.0031357014569310506
2015-09-22,0.0005979931972327157,-0.0004885809714194833,-0.001780114819119627
2015-09-23,0.002054133503119704,-0.0005809083244630253,0.0010833372165847566
2015-09-24,0.0026912752382979967,0.005870466131496122,0.003934170385404811
2015-09-25,0.011508970247724104,0.01229760490713917,0.010703777567490979
2015-09-28,0.00506994716876723,0.007178563748688671,0.004616977124962262
2015-09-29,0.00038152418369518103,0.0019093076152873923,0.0011978629430534626
2015-09-30,-0.0013829986841643604,0.004461743283963093,0.003391664159075525
2015-10-01,-0.0023194159303781547,-0.004074030884714364,-0.0041151157120078
2015-10-02,-0.002588788676835929,-0.0015440979564806945,-0.00507305123310986
2015-10-05,-0.0004589330988321816,0.001232186712710992,0.0004905399089103035
2015-10-06,0.0005945842185670514,0.008475514831175424,0.004548135733327252
2015-10-07,0.000480991052396762,0.0024069877533604346,0.0017862814390377847
2015-10-08,0.00101480981932478,-0.0036701301442274457,-0.0038688722633789417
2015-10-09,-0.001892313539601742,0.0015544149369325021,0.0031963758711267
2015-10-12,-0.0016642761567784215,-0.0022640754468758128,-0.0014236729888408629
2015-10-13,0.0014416772041225157,-0.0002925251216459479,-0.00042643773099776405
2015-10-14,-0.004643793801037766,-0.0070711495765726886,-0.01138045290056663
2015-10-15,0.0017110661526891446,0.001420056377099177,0.0017857226372493319
2015-10-16,-0.005977937261547483,-0.002899197094801298,-0.0031108439916673336
2015-10-19,-0.0003873112298455994,-0.0021973201290038102,-0.0023216076378718142
2015-10-20,0.004224983298719587,-2.4651342014458955e-05,0.0014957962161014082
2015-10-21,-0.0003146668323100399,0.002047788135640538,0.0015608430298517772
2015-10-22,0.002961234912742039,-0.004952699208756151,-0.006355622210473466
2015-10-23,-0.0031427185560268024,-0.044079243028518525,-0.03608163843240786
2015-10-26,-0.00846759362329813,-0.023766830001879034,-0.026157202675569924
2015-10-27,-0.004029446227610478,0.006177411676869182,0.008474598410885692
2015-10-28,0.00028275302643192556,0.002059051381976329,0.005038463516888481
2015-10-29,0.0022699134815229007,0.005864667116529809,0.008599910977661118
2015-10-30,-0.0004420314392876268,0.0023244673351113577,0.0016472437628599402
2015-11-02,-0.0003750151306734395,-0.0006066510220481214,-0.004456182552153421
2015-11-03,-0.0007816782399748812,-0.00854827761755279,-0.011670250037191288
2015-11-04,-0.006134856704670866,-0.008021031155989644,-0.006946951056719608
2015-11-05,-0.002993232448646255,0.0022900340674730122,0.002773537988739827
2015-11-06,-0.015254626854160958,-0.0060565280499188965,-0.006414955497607078
2015-11-09,0.00420832024350668,0.001187861337722995,0.0029500779652933073
2015-11-10,-0.00033963400901759755,0.009310141719298393,0.008714912852860367
2015-11-11,-0.006083800129732952,-0.005552473491921883,-0.007117681410767629
2015-11-12,0.0033028956546024444,-0.0033762957705397167,-0.0032728937273052705
2015-11-13,-0.0022971875551859645,0.007515965342803221,-0.002432415800531862
2015-11-16,0.005744820105796844,0.0015423979557788626,-0.00046969101659994906
2015-11-17,0.004860377430294449,0.007212186876189852,0.01299833854815997
2015-11-18,0.0018854570614436294,-0.002782165281224813,-0.00016778612453891562
2015-11-19,-0.015515435148880541,-0.0012349795549460364,0.0015884764929749995
2015-11-20,0.00426269557866793,-0.007506798594582231,-0.00401600343237406
2015-11-23,-0.0024311612275654372,0.0013367619776463169,-0.0017854129872702739
2015-11-24,0.0055020496564078146,0.00439525586552465,0.0006276545590831129
2015-11-25,0.002998714230990418,0.004085826000284587,0.006737007705270348
2015-11-27,-0.001993467644031843,-0.0034658876158506933,-0.003497042755799029
2015-11-30,-0.0047617793401683265,-0.007542639270968055,-0.009120415386462844
2015-12-01,-0.003125537500506015,-0.005704962128265145,-0.00738207331521491
2015-12-02,0.005077974049389755,-0.004103256894521368,-0.0039408891665002384
2015-12-03,0.002266867791949534,0.0046757501672992086,0.004184127846081398
2015-12-04,-0.0015233225623837222,-0.005133804665383513,-0.005472178252332349
2015-12-07,-0.000603686629408473,-0.0015204407132176523,0.0008855552471532469
2015-12-08,0.003971492013203204,-0.007687537789425258,-0.007058938956711025
2015-12-09,-0.0011765296595892872,0.008040229081679274,0.0049825213614658635
2015-12-10,0.0034405095116878835,0.0010508263333266154,-0.002040267412376162
2015-12-11,0.011471037750009827,0.006271425102842454,0.005360706370997492
2015-12-14,-0.006549201831039619,-0.006705343281983278,-0.010469148905664093
2015-12-15,-0.004073779693919399,0.009472401140435937,0.005715044563158666
2015-12-16,-0.0017077335650191427,-0.0023334485438287313,-0.0020416566483894226
2015-12-17,0.0035141202674932813,-0.004508631524736073,-0.0036443045314835222
2015-12-18,-0.00038634193424248454,0.0026926133042518784,0.003502311502985078
2015-12-21,0.0008661247612169909,-0.002568140668515839,-0.0019632662777291144
2015-12-22,-0.0017872773155770071,0.0007228792022084152,-0.0001632160179455222
2015-12-23,0.0012481955177118475,0.005776083195003223,0.002913207174228516
2015-12-24,-0.0005956263127755324,-0.0025744973027299277,-0.00042817707562254893
2015-12-28,-0.0035310689783989877,-0.007698682078897711,-0.005394870610203928
2015-12-29,-0.0005692204344928565,-0.0020039812709661043,0.0007906570878660091
2015-12-30,7.269294400210624e-05,-0.0008571566399693476,-0.001577195486897809
2015-12-31,8.897629204803747e-05,0.003357211527155546,0.0016494654933947416
2016-01-04,0.00965096742655518,0.005679020422668301,-0.0004878100174162348
2016-01-05,-0.005141409697639298,-0.004031521915527514,-0.006370634672412179
2016-01-06,-0.0005748557331517357,0.004697049625041749,0.008458010621530709
2016-01-07,-0.004143580686030235,0.0007780004836629329,0.0035687911242689107
2016-01-08,0.0069415760171121724,-0.0030159414310848122,-0.006337369640549173
2016-01-11,0.0030841092264086933,-2.1808241973897413e-05,0.005640294733488427
2016-01-12,0.001575989159995017,0.0027331106315403144,0.002738132487973566
2016-01-13,0.001340960746637776,-0.005062275038813513,-0.00570007456752214
2016-01-14,-0.0019855155348449506,0.003500235336569446,-0.006218356511409717
2016-01-15,0.0030440501370859628,3.9433140653200025e-05,-0.0011569948665225871
2016-01-19,-0.014567522101124063,-0.0013096890540731931,0.005336576662135728
2016-01-20,-0.017920886527144696,-0.0017992876423742587,-0.006397695197486386
2016-01-21,-0.0017705047302736475,0.0038998602854847463,0.0022161402813939634
2016-01-22,0.0056114051320747425,0.010751149175693243,0.0029933878226095167
2016-01-25,-0.011315513902762763,-0.007583129150029688,-0.004006603221843286
2016-01-26,0.0070132321668824995,0.008122227410475913,0.005013356977475769
2016-01-27,0.004550836781328793,-0.011508232446600198,-0.005511761452102937
2016-01-28,0.018648453168882584,0.01639286050744333,0.0024930078051658257
2016-01-29,-0.008983799959090821,-0.012662044974023656,-0.014422381382811133
2016-02-01,-0.011699662215929395,-0.009040661715182696,-0.006469677735851142
2016-02-02,-0.014155959645953165,-0.008852310567341804,-0.004207241433581188
2016-02-03,-0.003524768524592159,0.003411827857794958,0.007188772797327025
2016-02-04,0.0005448584294150515,0.004836340712247034,0.007260127722024556
2016-02-05,-0.00916260001312591,-0.024355887795530995,-0.013012682155722998
2016-02-08,-0.013042194701116994,-0.01272285299732846,-0.005036291234803858
2016-02-09,-0.006796330181826049,-0.003736959954610752,-0.003227066028848047
2016-02-10,-0.011882366053389793,0.007363069907572473,-0.0038225221419985857
2016-02-11,-0.0077735494839246575,0.004210088123263611,0.010537715220933785
2016-02-12,0.01826147502110631,0.002958027275156816,0.005262369751257911
2016-02-16,-0.0035206168365464197,0.01339810011137782,0.009790098865856123
2016-02-17,0.0027685213608673155,0.005885551584521753,0.0025012272205549245
2016-02-18,-0.001889004748516343,0.005409944103560526,0.0073484616761112734
2016-02-19,-0.008184575787825998,0.001640526757093419,0.0010998725554095424
2016-02-22,0.002748721839821622,0.009431833140634893,0.004415408580074854
2016-02-23,-0.013420657487856369,-0.008875476831835306,-0.005864036453387367
2016-02-24,0.005441300451587005,0.001068370788284778,0.0030135658728065564
2016-02-25,0.00220634013965888,0.0007997408832645991,-0.0014530056251554236
2016-02-26,0.009730224577241809,0.009863093747821983,0.010150828578722104
2016-02-29,0.004632316850208762,-0.0022147996602415953,-0.00115263606504471
2016-03-01,0.015861200923217654,0.019080790742343146,0.011855671958537206
2016-03-02,0.008489273141862375,0.003306340922585027,0.003133914730597287
2016-03-03,0.0003577433891412407,-0.003969653111879856,0.0004893471539496042
2016-03-04,0.0006069997476232713,-0.002525514768486903,-0.0007300409140383102
2016-03-07,-0.003603015329689374,-0.011109868708709659,0.0019717452860699815
2016-03-08,-0.01141738146153739,-0.0011999935833463705,-0.007377625128054721
2016-03-09,0.006223337523322636,0.0011088617224019437,0.004415487556568942
2016-03-10,0.0007715150875919674,-0.008460355826202692,-0.004062789377149356
2016-03-11,0.0038535634367664827,0.00683629436340214,0.003374265913241914
2016-03-14,-0.005056116355886364,0.001035002414580144,-0.0007154808262585077
2016-03-15,0.0006873960948729386,0.0019329386176252905,-0.0005276930694014692
2016-03-16,-0.006467913465433417,0.006512954505420765,0.0057272720144461164
2016-03-17,0.0035322919769034344,-0.005385005487603079,0.0003286231140534501
2016-03-18,0.003384487627515309,-0.004421594786567518,0.0021258927601586763
2016-03-21,0.0013451450729539572,0.002980114206393436,0.00033346023844935677
2016-03-22,-0.0057292294111981005,0.002485404549493464,-0.000870292519074789
2016-03-23,-0.006895314230650906,0.0037693340886436276,-0.0008045530342539964
2016-03-24,0.007024219564344347,0.002423267563701814,0.0021510485419250712
2016-03-28,-0.002246819131593947,-0.003027849994427123,-0.0007204904802315503
2016-03-29,-0.0069606528156297195,0.004039718514116619,-4.7790506537714884e-05
2016-03-30,0.002727673338636527,0.002860405435726787,0.0011025647040836194
2016-03-31,0.001034897549951308,0.0011423204282881127,0.0015282267519841075
2016-04-01,-0.0004771831188644882,0.0026278195005775885,0.0006724760233696836
2016-04-04,-0.003566359169067257,-0.0012558176082291816,-0.0048288481121647854
2016-04-05,-1.6495825563944688e-05,0.0003451168398902471,0.00029007900826314435
2016-04-06,0.001310311604439951,-0.0015704462372793104,0.00022038381127091887
2016-04-07,-0.00649817163772568,-0.0030564396375798,-0.001159373504018979
2016-04-08,0.004635734771474642,-0.00047830829295836264,0.0014353133476236902
2016-04-11,0.000880559654820079,0.0027432625720274053,0.001229757184749747
2016-04-12,0.007411043452137211,-0.0008374805752048187,-0.00031017230416025
2016-04-13,0.013847221125103226,0.00848439728583461,0.007981658171788798
2016-04-14,0.0041415457509145215,0.0009698617623310035,0.0018681116770231433
2016-04-15,0.0018738261584527183,0.0034411810152983,0.00032380731331443924
2016-04-18,0.006175771762760141,0.0008612107681436499,0.0021127735202214116
2016-04-19,0.0020878500775712073,-0.003202592315456265,-0.002201029907597818
2016-04-20,0.001940615919923605,0.002568201977190321,0.003546509446871804
2016-04-21,0.0002512916010888877,0.0016522753979133608,0.002828489033445969
2016-04-22,0.008382566387729894,-0.003805315815855337,-0.002001550220729398
2016-04-25,-0.0004681463220852056,0.0031999217286694526,0.004292491048109648
2016-04-26,0.0014412238863387382,-0.0033728419109029127,-0.004605200191910808
2016-04-27,0.0037097764369897535,0.007446612981838696,0.002900168635968903
2016-04-28,0.0018812720148513652,-0.0028825617896436006,-0.0045015860316971355
2016-04-29,-0.0006168246256034182,-0.01560413566819191,-0.0027856769287562646
2016-05-02,-0.0025370689074895036,-0.0025679845379154797,0.0037267911185233315
2016-05-03,-0.0015295760733887275,-0.0014652064364484186,-0.0052011303641391286
2016-05-04,-0.0026749646287048236,0.0027116916099709787,0.004909282550544625
2016-05-05,0.00036570524540481265,0.005524367940419228,0.005216584645200928
2016-05-06,-0.00022855847677036856,-0.00038606570607881976,0.0012614105418184308
2016-05-09,-0.0009432762263377415,-0.0037372701928855443,-0.004401825834245698
2016-05-10,-0.0035264720725097344,0.0016100283397739057,0.0043950822565022255
2016-05-11,-0.003548970505459792,0.003280788608350671,0.007469163660454981
2016-05-12,-0.00030002861751829977,0.0036066697849257865,0.004620223662717249
2016-05-13,-0.0021818226273309094,0.016747172767551423,0.016374817876577928
2016-05-16,-6.891471795402725e-05,0.00022815774991380433,0.0006802786322846366
2016-05-17,0.004719877566644326,-0.005098745891728785,-0.004955752814070314
2016-05-18,0.0040774039853874846,-0.0033731826208651893,-0.0025377920222102055
2016-05-19,0.009302169169595942,-0.0007089179184550876,-4.595899401440562e-05
2016-05-20,-0.00032397291073267277,-0.001987223396594018,-0.0006195828291063465
2016-05-23,0.001166718145738932,-0.0022861283234210327,-0.004707139803863458
2016-05-24,-0.0016713511650410684,0.0073031564054838235,0.006995551692920677
2016-05-25,0.00035991006639064517,-0.004290438362607052,-0.0019929209735968234
2016-05-26,-0.002676927245683536,-0.001038206004744946,-0.0010067629120973254
2016-05-27,0.0013979350538365187,0.0030573821433850902,0.002925629479650227
2016-05-31,-0.0012688641001854517,0.005069023975391806,0.005502918852247618
2016-06-01,0.0001458080153470931,-0.000808250478200323,-0.0008508914168214865
2016-06-02,-0.0004698696555714532,-0.005847081719982083,-0.005884788414625808
2016-06-03,-0.003742195506997581,-0.004028949247694702,-0.0051578817115065624
2016-06-06,0.00035381794949844724,-0.00019374898240878124,-0.00015278381234878902
2016-06-07,-0.0008779878107352257,-0.00020705625066180788,0.0017199531421410509
2016-06-08,-0.002133636042534448,-0.004026333012829908,-0.004596546213096386
2016-06-09,-0.006259236564959314,0.000658283102056112,6.464017996647975e-05
2016-06-10,-0.0038172706535359426,0.002770361489936657,-8.494759113973905e-05
2016-06-13,-0.0021268744863749077,-0.007824083182137042,-0.008540796866860878
2016-06-14,-0.0029076188272953328,-0.001345491051107528,-0.0023447834840312097
2016-06-15,0.0018553147301268002,0.002256600609140902,0.0034192592162253454
2016-06-16,-0.003998910519360921,0.003678898902959471,0.004292392358106256
2016-06-17,0.00287874984444777,-0.0012581634426438559,-0.0021795747757357375
2016-06-20,0.0005021755771214443,-0.002396731463701185,-0.0016107563094203247
2016-06-21,0.002780378075390555,0.006352202679782526,0.00876093880789106
2016-06-22,0.0014763114571698433,0.0003182725333497172,-0.0008569571088693495
2016-06-23,0.004453443080975705,0.0014822591475754487,0.0026047188932957653
2016-06-24,-0.009531184047770336,-0.0069279928474876296,-0.004622011164446982
2016-06-27,-0.014464506330368443,-0.005385314830872967,-0.006235701500665191
2016-06-28,0.010587099900040165,0.00345907059836168,0.005008387583911977
2016-06-29,0.006751876314701843,0.003606876983592011,0.004021370993627005
2016-06-30,-0.0036062437045877084,0.002400153247623571,-0.0012361460927660106
2016-07-01,-0.0025220572837403865,-0.0026278482994207208,-0.0016579690237922052
2016-07-05,-0.0115262615530898,0.0004358911138761967,0.0013906411943797937
2016-07-06,0.0031816486729426387,-0.0027036390346171666,-0.0019237401080947404
2016-07-07,0.002684139205970093,0.003969994476452354,0.001996372658378953
2016-07-08,0.0026441592971516714,0.006155396065637242,0.006007404098659741
2016-07-11,0.002199324501025124,0.001991914581981391,0.0020894855644893904
2016-07-12,0.005630481462682491,0.007900782011855767,0.007397262505500357
2016-07-13,-0.005287951226805776,0.0021106496778752646,0.0007827462803875584
2016-07-14,0.006830637829123987,0.0016832493424254191,0.0018833553611717346
2016-07-15,0.000471167311891163,-0.00024415546386055145,-0.0005950775781106476
2016-07-18,0.009138129084547775,0.0008370286602853328,0.001463894774706953
2016-07-19,9.190819804227868e-05,0.0037358118465886216,0.002365319572382818
2016-07-20,-0.0021731076061469734,-0.010621310450300837,-0.005803073379720458
2016-07-21,0.006293282994546146,-0.0018282647755933023,0.0015717375898422702
2016-07-22,-0.0017981975828900599,-0.0011931618651195076,-0.002760183248698145
2016-07-25,0.0001519497205444198,-0.003867540206157383,-0.00269544368344099
2016-07-26,-0.002297035711643758,-0.0025168976150130584,-0.0029563955608993943
2016-07-27,0.002444440793573044,-0.0009008706053705518,0.009448996827899103
2016-07-28,0.00019862871358409251,0.0007480235176591243,0.004919696148736064
2016-07-29,-0.0010288456154732505,-0.0039192679007440615,-0.002970140739515836
2016-08-01,-0.00028851133607183944,-0.004458430694443782,0.002421232853412414
2016-08-02,0.0022447818009137975,-0.00024499510818096757,-0.0035105766222199965
2016-08-03,0.0021964752570093225,-0.004219181870099342,-0.004586657576352915
2016-08-04,-0.0028164578647842274,-0.004663297056005456,-0.0022236743596301236
2016-08-05,0.0009805194412110252,-0.004118448214266579,-0.0009013263536263971
2016-08-08,-0.0030269921812896674,-0.002821102394216102,-0.0022472838064208633
2016-08-09,-0.0007467428497370365,-0.0019178017994483266,-0.0012990780316126105
2016-08-10,0.004089826787235173,0.002796336077382877,0.0023140839646966227
